name,beds_total,beds_occupied,beds_vacant,type,last_updated_at,icu_beds_without_ventilator_total,icu_beds_without_ventilator_occupied,icu_beds_without_ventilator_vacant,noncovid_icu_beds_total,noncovid_icu_beds_occupied,noncovid_icu_beds_vacant,ventilators_total,ventilators_occupied,ventilators_vacant,covid_icu_beds_total,covid_icu_beds_occupied,covid_icu_beds_vacant,oxygen_left_for_days,oxygen_left_for_hours
"Venkateshwar Hospital, Dwarka",67,5,62,Private,2021-07-02-15-11,18,5,13,,,,3,0,3,21,5,16,0,23
"Vikas Hospital, Najafgarh",40,0,40,Private,2021-07-02-14-40,5,0,5,8,4,4,3,0,3,8,0,8,2,15
VIMHANS,180,0,180,Private,2021-07-02-09-18,82,0,82,,,,48,0,48,130,0,130,0,16
World Brain Center Hospital,45,0,45,Private,2021-07-02-16-20,9,0,9,1,1,0,1,0,1,10,0,10,1,0
All,18679,677,18002,,2021-07-02-17-31,2596,75,2521,2345,1454,891,1645,207,1438,4241,282,3959,,
Balaji Hospital,,,,Private,2021-07-02-10-53,,,,2,0,2,,,,,,,0,4
"Bhagat Chandra Hospital, Mahavir Enclave, Dwarka",,,,Private,2021-07-02-16-02,,,,17,13,4,,,,,,,2,16
"Jain Hospital, Vikas Marg Extn.",,,,Private,2021-07-02-14-51,,,,2,2,0,,,,,,,0,23
Janakpuri Super Speciality Hospital Society,,,,Delhi Government,2021-07-02-14-54,,,,10,10,0,,,,,,,5,0
"Jeewan Nursing Home, Pusa Road",,,,Private,2021-07-02-13-12,,,,7,6,1,,,,,,,0,22
"Pushpanjali Medical Centre, Pushpanjali Enclave, Vikas Marg Ext.",,,,Private,2021-07-02-13-09,,,,8,1,7,,,,,,,0,22
"Bhagwan Mahavir Hospital, Madhuban Chowk",,,,,,,,,,,,,,,,,,0,20
Jivodaya Hospital,,,,,,,,,,,,,,,,,,1,23
KAPOOR MEDICAL CENTRE,,,,,,,,,,,,,,,,,,0,6
"Kukreja Hospital, Mayur Vihar",,,,,,,,,,,,,,,,,,0,10
"Panchsheel Hospital, Yamuna Vihar",,,,,,,,,,,,,,,,,,4,0
RS Grover Memorial Hospital,,,,,,,,,,,,,,,,,,2,0
