name,beds_total,beds_occupied,beds_vacant,type,last_updated_at,icu_beds_without_ventilator_total,icu_beds_without_ventilator_occupied,icu_beds_without_ventilator_vacant,noncovid_icu_beds_total,noncovid_icu_beds_occupied,noncovid_icu_beds_vacant,ventilators_total,ventilators_occupied,ventilators_vacant,covid_icu_beds_total,covid_icu_beds_occupied,covid_icu_beds_vacant,oxygen_left_for_days,oxygen_left_for_hours
"Venkateshwar Hospital, Dwarka",67,1,66,Private,2021-07-10-16-27,18,1,17,,,,3,0,3,21,1,20,0,23
"Vikas Hospital, Najafgarh",40,0,40,Private,2021-07-10-13-40,5,0,5,8,4,4,3,0,3,8,0,8,1,8
VIMHANS,180,0,180,Private,2021-07-10-09-21,82,0,82,,,,48,0,48,130,0,130,0,10
World Brain Center Hospital,45,0,45,Private,2021-07-10-15-20,9,0,9,1,1,0,1,0,1,10,0,10,1,0
All,18349,483,17866,,2021-07-10-17-31,2466,53,2413,2427,1482,945,1498,173,1325,3964,226,3738,,
Balaji Hospital,,,,Private,2021-07-10-10-52,,,,2,0,2,,,,,,,0,4
"Bhagat Chandra Hospital, Mahavir Enclave, Dwarka",,,,Private,2021-07-10-16-04,,,,17,13,4,,,,,,,2,19
East Delhi Medical Centre Mansarover Park,,,,Private,2021-07-10-11-11,,,,7,1,6,,,,,,,1,20
"Jain Hospital, Vikas Marg Extn.",,,,Private,2021-07-10-15-30,,,,2,2,0,,,,,,,0,23
Janakpuri Super Speciality Hospital Society,,,,Delhi Government,2021-07-10-11-17,,,,10,10,0,,,,,,,5,0
"Jeewan Nursing Home, Pusa Road",,,,Private,2021-07-10-16-20,,,,7,7,0,,,,,,,0,22
"Pushpanjali Medical Centre, Pushpanjali Enclave, Vikas Marg Ext.",,,,Private,2021-07-10-13-21,,,,8,2,6,,,,,,,0,22
"Bhagwan Mahavir Hospital, Madhuban Chowk",,,,,,,,,,,,,,,,,,0,20
CAREWELL MEDICAL CENTRE,,,,,,,,,,,,,,,,,,0,12
"Dr. Chaudhary Moral Hospital, Yamuna Vihar",,,,,,,,,,,,,,,,,,1,4
Eden Hospital,,,,,,,,,,,,,,,,,,0,23
Jivodaya Hospital,,,,,,,,,,,,,,,,,,1,23
KAPOOR MEDICAL CENTRE,,,,,,,,,,,,,,,,,,0,6
"Kukreja Hospital, Mayur Vihar",,,,,,,,,,,,,,,,,,0,10
"Panchsheel Hospital, Yamuna Vihar",,,,,,,,,,,,,,,,,,4,0
RS Grover Memorial Hospital,,,,,,,,,,,,,,,,,,2,0
Satyawati Harishchand Hsopital,,,,,,,,,,,,,,,,,,37,9
