name,beds_total,beds_occupied,beds_vacant,type,last_updated_at,icu_beds_without_ventilator_total,icu_beds_without_ventilator_occupied,icu_beds_without_ventilator_vacant,noncovid_icu_beds_total,noncovid_icu_beds_occupied,noncovid_icu_beds_vacant,ventilators_total,ventilators_occupied,ventilators_vacant,covid_icu_beds_total,covid_icu_beds_occupied,covid_icu_beds_vacant,oxygen_left_for_days,oxygen_left_for_hours
"Venkateshwar Hospital, Dwarka",67,1,66,Private,2021-07-12-15-36,18,1,17,,,,3,0,3,21,1,20,0,23
"Vikas Hospital, Najafgarh",40,0,40,Private,2021-07-12-11-56,5,0,5,8,7,1,3,0,3,8,0,8,2,2
VIMHANS,180,0,180,Private,2021-07-12-09-14,82,0,82,,,,48,0,48,130,0,130,0,10
World Brain Center Hospital,45,0,45,Private,2021-07-12-17-18,9,0,9,1,1,0,1,0,1,10,0,10,1,0
All,18291,441,17850,,2021-07-12-17-31,2456,44,2412,2435,1492,943,1481,153,1328,3937,197,3740,,
Balaji Hospital,,,,Private,2021-07-12-12-10,,,,2,0,2,,,,,,,0,4
"Bhagat Chandra Hospital, Mahavir Enclave, Dwarka",,,,Private,2021-07-12-16-06,,,,17,13,4,,,,,,,2,16
East Delhi Medical Centre Mansarover Park,,,,Private,2021-07-12-11-59,,,,7,1,6,,,,,,,1,20
"Jain Hospital, Vikas Marg Extn.",,,,Private,2021-07-12-10-20,,,,2,2,0,,,,,,,0,23
Janakpuri Super Speciality Hospital Society,,,,Delhi Government,2021-07-12-11-50,,,,10,10,0,,,,,,,5,0
"Jeewan Nursing Home, Pusa Road",,,,Private,2021-07-12-14-42,,,,7,6,1,,,,,,,0,16
"Pushpanjali Medical Centre, Pushpanjali Enclave, Vikas Marg Ext.",,,,Private,2021-07-10-13-21,,,,8,2,6,,,,,,,0,22
"Bhagwan Mahavir Hospital, Madhuban Chowk",,,,,,,,,,,,,,,,,,0,20
CAREWELL MEDICAL CENTRE,,,,,,,,,,,,,,,,,,0,12
"Dr. Chaudhary Moral Hospital, Yamuna Vihar",,,,,,,,,,,,,,,,,,1,4
Eden Hospital,,,,,,,,,,,,,,,,,,0,23
Jivodaya Hospital,,,,,,,,,,,,,,,,,,1,23
KAPOOR MEDICAL CENTRE,,,,,,,,,,,,,,,,,,0,6
"Kukreja Hospital, Mayur Vihar",,,,,,,,,,,,,,,,,,0,10
"Panchsheel Hospital, Yamuna Vihar",,,,,,,,,,,,,,,,,,4,0
RS Grover Memorial Hospital,,,,,,,,,,,,,,,,,,2,0
Satyawati Harishchand Hsopital,,,,,,,,,,,,,,,,,,37,9
