name,beds_total,beds_occupied,beds_vacant,type,last_updated_at,icu_beds_without_ventilator_total,icu_beds_without_ventilator_occupied,icu_beds_without_ventilator_vacant,noncovid_icu_beds_total,noncovid_icu_beds_occupied,noncovid_icu_beds_vacant,ventilators_total,ventilators_occupied,ventilators_vacant,covid_icu_beds_total,covid_icu_beds_occupied,covid_icu_beds_vacant,oxygen_left_for_days,oxygen_left_for_hours
"Universal Centre of Health services, Kalkaji",35,0,35,Private,2021-07-14-06-52,8,0,8,,,,2,0,2,10,0,10,2,20
"Venkateshwar Hospital, Dwarka",67,0,67,Private,2021-07-14-11-54,18,0,18,,,,3,0,3,21,0,21,0,23
"Vikas Hospital, Najafgarh",40,0,40,Private,2021-07-14-13-26,5,0,5,8,4,4,3,0,3,8,0,8,2,2
VIMHANS,180,0,180,Private,2021-07-14-11-26,82,0,82,,,,48,0,48,130,0,130,0,10
World Brain Center Hospital,45,0,45,Private,2021-07-14-15-38,9,0,9,1,1,0,1,0,1,10,0,10,1,0
All,18104,415,17689,,2021-07-14-17-31,2458,47,2411,2475,1521,954,1477,134,1343,3935,181,3754,,
Balaji Hospital,,,,Private,2021-07-14-10-43,,,,2,0,2,,,,,,,0,4
"Bhagat Chandra Hospital, Mahavir Enclave, Dwarka",,,,Private,2021-07-14-16-12,,,,10,10,0,,,,,,,2,16
East Delhi Medical Centre Mansarover Park,,,,Private,2021-07-14-12-31,,,,6,2,4,,,,,,,1,20
"Jain Hospital, Vikas Marg Extn.",,,,Private,2021-07-14-10-09,,,,13,6,7,,,,,,,0,23
Janakpuri Super Speciality Hospital Society,,,,Delhi Government,2021-07-14-11-40,,,,10,9,1,,,,,,,5,0
"Jeewan Nursing Home, Pusa Road",,,,Private,2021-07-14-16-15,,,,7,5,2,,,,,,,0,23
"Pushpanjali Medical Centre, Pushpanjali Enclave, Vikas Marg Ext.",,,,Private,2021-07-14-10-43,,,,8,5,3,,,,,,,0,22
"Bhagwan Mahavir Hospital, Madhuban Chowk",,,,,,,,,,,,,,,,,,0,20
CAREWELL MEDICAL CENTRE,,,,,,,,,,,,,,,,,,0,12
"Dr. Chaudhary Moral Hospital, Yamuna Vihar",,,,,,,,,,,,,,,,,,1,4
Eden Hospital,,,,,,,,,,,,,,,,,,0,23
Jivodaya Hospital,,,,,,,,,,,,,,,,,,1,23
KAPOOR MEDICAL CENTRE,,,,,,,,,,,,,,,,,,0,6
"Kukreja Hospital, Mayur Vihar",,,,,,,,,,,,,,,,,,0,10
"Panchsheel Hospital, Yamuna Vihar",,,,,,,,,,,,,,,,,,4,0
RS Grover Memorial Hospital,,,,,,,,,,,,,,,,,,2,0
Satyawati Harishchand Hsopital,,,,,,,,,,,,,,,,,,37,9
